Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
8ef04c3f-8f05-4238-b8b6-f1f3e450c0a9,12/14/2025,India,5b3b828e-ddae-454f-a009-504b18ac84be,Store,Toys,346.62,9,279.68,66.99,Mobile Payment,Adult,Male,Mumbai,Dwayne Miller
facbe0d8-182b-43cc-87ac-1a3885c681a2,6/6/2025,India,5cbd8aec-694a-4348-9d56-57362def5a65,Least,Clothing,85.96,4,67.21,11.36,Mobile Payment,Young,Female,Delhi,Penny Lee
44f3765e-577f-465d-99f7-dca2f3408829,5/3/2025,India,33060f7e-f961-4c62-ad82-3cf7e62ba3cb,Son,Home & Kitchen,116.44,7,74.68,15.66,Mobile Payment,Senior,Male,Delhi,Donna Martinez MD
e3b78e8d-2133-47fd-a6aa-46a6f97511c2,11/20/2025,India,4c208f5a-0090-45fe-9a1e-fd992a1d881d,Respond,Clothing,498.75,7,302.96,54.79,Mobile Payment,Adult,Female,Delhi,Sherri Taylor
2e0b1b9e-9888-46b7-b76e-e9e839837f3e,12/22/2025,India,31e06ba1-ece7-4196-98cc-5f635210c43b,Call,Home & Kitchen,435.09,2,303.43,12.24,Cash,Young,Female,Bangalore,Dr. Barbara Hansen
729feee9-605e-4e66-ba57-cf2df175ca64,11/20/2025,India,6753cc03-6385-4288-b733-96a3c990e0af,Ahead,Toys,160.43,9,113.51,4.49,Mobile Payment,Adult,Female,Mumbai,Jaime Santiago
16bd171b-452c-40eb-82bf-1381a72e0776,9/19/2025,India,9091af7d-51dd-4f5f-8f88-be96edab948b,Determine,Sports,22.83,7,19.38,3.75,Cash,Young,Female,Mumbai,Robin Walsh
f6f450e4-0799-49f8-8909-143030a59516,7/26/2025,India,0acbb6d2-0591-4a43-85d7-2094954a3c1b,Turn,Home & Kitchen,483.51,5,379.51,58.48,Cash,Young,Male,Mumbai,Brad Murphy
4b73df60-53c1-4b49-bf56-0e1bbf1f8e65,9/18/2025,India,451f4f73-eadc-4974-a35c-11096c4a13a7,Their,Toys,199.84,3,159.58,18.55,Cash,Young,Male,Mumbai,Justin Sampson
37b59ccc-fc17-4c23-a702-7fa08eeaed82,5/25/2025,India,d51cf6fa-e2e8-487d-ac5b-b6f7062cf285,Shoulder,Electronics,390.64,2,289.76,5.86,Cash,Young,Female,Bangalore,Melinda Ortiz
484a6176-9a10-4c01-9cbf-94b62766ec19,8/17/2025,India,ae0858d6-43b4-40f5-ac74-046895c72fb4,Themselves,Home & Kitchen,260.41,5,169.72,31.03,Cash,Senior,Male,Delhi,Hannah King
c6a125c6-b264-403c-96f3-b191d09465f0,5/17/2025,India,46efb6b7-eccf-49d0-93d4-ff9cb64dbe18,Into,Electronics,24.18,10,14.83,2.36,Cash,Senior,Other,Mumbai,David Baker
6de9b8d2-ec44-4fab-ad98-ace1cf22511e,7/16/2025,India,d887616e-3da9-4d52-9187-10d2d327e854,Though,Home & Kitchen,405.63,5,323.3,66.03,Credit Card,Adult,Female,Mumbai,Angela Hunter
f7667196-8861-47d5-ba83-37d8315b49ad,12/14/2025,India,92ab7b45-cd74-4e87-849a-dd2e69537e00,Short,Home & Kitchen,260.33,2,217.78,24.19,Mobile Payment,Adult,Female,Mumbai,Derrick Davis
89ffe839-2336-47ae-9fe3-55c3a5eed2ba,7/26/2025,India,84474e07-febe-47e6-88bd-d7a69a63fc29,Bag,Electronics,143.08,1,95.86,25.01,Credit Card,Senior,Male,Delhi,Joshua Garcia
458f9e7b-b52e-4e3c-91a8-e389a541edbb,6/6/2025,India,46345cbf-db66-4d67-9c87-b66e3d675e7d,Activity,Toys,317.13,7,254.81,44.09,Credit Card,Adult,Female,Delhi,Michael Kennedy
afdcd1a7-fcef-4669-aa8b-fb41d8a99956,11/20/2025,India,d631f1f9-ed02-4dfa-8eb3-3191c15b23fe,Simple,Toys,90.69,7,56.99,9.65,Credit Card,Adult,Female,Bangalore,Mrs. Kristen Garcia
fead1db9-2037-47fb-bb46-ad68d132af4b,5/17/2025,India,e968063e-f675-4342-bbe4-3436d99c93ff,Group,Clothing,79.07,9,56.64,0.78,Credit Card,Young,Other,Bangalore,Brian Hendricks
0eaf1464-1b05-4a57-b403-55d92da914a9,4/24/2025,India,73ee8829-a2b3-4c28-b860-00b9fd1303a4,Foot,Electronics,81,4,62.49,1.34,Credit Card,Senior,Male,Mumbai,Julie Moses
81212931-069b-4dac-b745-9a7664ab4c69,3/3/2025,India,5a83a732-59ad-4ac6-9fd9-748e0b8c8087,Small,Home & Kitchen,257.12,6,225.08,33.78,Mobile Payment,Adult,Female,Delhi,Erin Bishop
b86fd8cd-b042-45ce-90ef-c6caa35cf8b2,10/11/2025,India,9b64520d-3bcf-4cab-8832-20dfad8590f7,Material,Clothing,228.21,5,190.59,4.8,Credit Card,Adult,Other,Delhi,Julie Phillips
77a71c0f-ab36-4ca4-86af-5181db30487c,6/4/2025,India,022d8494-6822-4a79-879f-bb856f8359c1,Store,Toys,435.61,4,313.74,85.35,Mobile Payment,Adult,Male,Mumbai,Travis Fernandez
98c9d74a-4ebc-4dc8-9260-b698cb3c7f28,3/3/2025,India,4586bca3-98d9-4f69-a738-49dd1630f717,Either,Electronics,339.35,7,221.06,28.47,Credit Card,Adult,Other,Bangalore,Thomas Avila
18e06c47-ede8-4df1-9fce-7e26839b9474,3/3/2025,India,f60bbfbe-c64d-4ded-8f73-75e987a6aa26,Over,Sports,297.47,7,260.81,35.93,Cash,Senior,Male,Bangalore,Ashley Miller
cd1c07b3-8655-4f98-88fe-48ff17d1a081,5/3/2025,India,f2c34c73-b0de-488f-9731-35bc17bcdacc,Court,Clothing,55.96,2,36.11,6.06,Mobile Payment,Adult,Female,Bangalore,Christopher Stewart
5d290a18-159d-4436-9b6b-d6a03015923a,12/31/2025,India,b3142791-3594-40d7-9013-d2ee90f43305,Back,Electronics,145.07,5,117.76,18.29,Mobile Payment,Young,Female,Bangalore,Jason Hubbard
bdb25e2c-862d-4758-9df7-82f25e0bc83e,4/24/2025,India,a8e8c3a4-9466-445c-b008-58eb2cc50292,Down,Toys,211.62,6,162.04,36.6,Credit Card,Adult,Other,Mumbai,Mr. Eric Fowler
433a572a-2eee-4b39-9aaf-38c68469b3ab,4/4/2025,India,644327d3-6aef-438c-a9b4-ba80740097b3,Mean,Sports,130.76,3,110.29,9.69,Credit Card,Senior,Other,Bangalore,Adam Phelps
3616151f-2875-4771-a2e6-6e3a6012ee9c,12/13/2025,India,622aeb7e-f58e-4818-9a30-bddbf41297b3,That,Sports,30.94,3,21.01,6,Mobile Payment,Senior,Female,Mumbai,Debbie Stein
74b840e5-4fe4-4af0-80e4-ecd157525dc3,8/6/2025,India,88cb0e21-7100-4f97-8d2c-9660eca7d333,Identify,Sports,24.22,9,18.53,1.5,Credit Card,Young,Male,Bangalore,Lisa Lawson
a6a0f76b-52bb-42bd-86a0-7a15f1727982,12/1/2025,India,85badd15-6f62-419a-8a11-69714dfeab92,Activity,Home & Kitchen,438.84,5,283.71,27.11,Mobile Payment,Senior,Female,Mumbai,David Fields
95b0fa28-243f-4fb9-9e8d-3c40fbac0a64,12/14/2025,India,61418022-b9b3-4e03-98ce-f12e11a26b58,Author,Clothing,367.85,5,258.22,10.45,Cash,Adult,Female,Mumbai,Michael Brennan
b4ab0fcd-67a6-46e6-818c-729f4fe5ec67,8/6/2025,India,5cb9d8bd-ee79-427c-90a1-5f0a399fae00,Research,Sports,264.06,9,170.65,2.4,Cash,Young,Male,Mumbai,Katherine Gonzalez
38a4b61c-1509-430c-9a80-9d162a07c8ef,8/6/2025,India,f93f4a40-0fba-4b24-bff7-8b97d8dff986,Sense,Sports,174.19,2,137.56,18.1,Cash,Young,Female,Mumbai,Brandi Mcgrath
3d7b2bca-9ff2-4fca-8dff-f132f4fdee87,7/7/2025,India,9d847ef7-0e2a-4c5a-a3b2-71c5fe6fe0fa,Consider,Clothing,376.98,7,278.64,54.25,Mobile Payment,Young,Other,Delhi,Aaron Le
e6a44121-335b-4699-bf1e-86a5c66a1f49,11/10/2025,India,1dd5350a-e934-457e-b487-eee5fd89f637,Sit,Clothing,253.58,6,185.84,45.37,Cash,Senior,Other,Bangalore,Zachary Glass
be4d6b58-2892-4039-a2f1-e0347805335e,12/2/2025,India,97007810-9597-4e31-9a00-284b0dc4e96c,Ground,Sports,54.16,8,41,10.08,Cash,Adult,Male,Delhi,Janet Reyes
b36790c2-134c-4edf-8769-f548189e8b04,6/15/2025,India,b9e2c882-f2f4-417c-a257-195c9b3034e6,Pm,Sports,224.54,8,156.41,43.38,Cash,Young,Male,Mumbai,Daniel Schultz
6327f6de-e257-401e-aae3-83b13f934c4f,6/15/2025,India,49cd632e-ecf4-4cf2-bc6e-b70e11cde9d8,Certain,Electronics,237.31,3,206.23,29.52,Credit Card,Adult,Male,Delhi,Erica Moore
b0b4d4db-fe68-4417-8346-58e17ea57c5e,3/23/2025,India,74866afd-e3c9-4305-9a64-7864688b1b3d,Lot,Clothing,206.52,3,146.07,11.76,Mobile Payment,Young,Other,Mumbai,Karen Williams
3483d837-f6d3-454d-98c0-8d658032861f,4/4/2025,India,8a25e395-cddd-44e8-b0fc-a697e5d82467,Group,Sports,309.85,5,216.65,16.65,Mobile Payment,Young,Other,Delhi,Zachary Wilson
8be279c2-adab-4fbe-ac75-7f2c5007aea7,5/17/2025,India,b2538706-4b07-4474-bcfd-3554749616b8,Service,Sports,243.62,6,181.85,3.65,Credit Card,Young,Other,Mumbai,Ashley Palmer
29336beb-c55d-458e-8c99-f8c5b1ea7eb7,11/12/2025,India,e5cca638-d92e-4a11-9024-59139690f8a7,Information,Toys,44.99,2,29.88,2.61,Cash,Adult,Other,Delhi,Lisa Hunt
04fb3d97-ec56-418e-ab6e-15097928583b,12/1/2025,India,07d58b7c-ae81-4446-8ef7-827022e7224e,Spring,Toys,418.62,1,312.73,10.12,Mobile Payment,Senior,Female,Delhi,Donald Finley
fa701c20-fb6d-4a40-be33-e0f8a7c46466,11/12/2025,India,8ee74a06-9dc7-484c-b490-1ec85604ae16,Issue,Home & Kitchen,30.74,8,21.65,1.27,Cash,Young,Female,Bangalore,Brittany Williams
c8bbd116-bb3a-4a8e-97de-e4df8cf2071d,3/3/2025,India,b2de2f2c-d325-464f-9c7c-7b44139c2cc8,Success,Clothing,484.26,6,313.28,15.29,Credit Card,Senior,Other,Delhi,Louis Sawyer
9eaa2bac-1136-46a7-b8d0-b311cde9142d,12/2/2025,India,cf1eda99-76b0-493d-88b1-2052f33a19d8,Various,Toys,421.28,10,324.73,8.75,Mobile Payment,Adult,Female,Mumbai,Melissa Rice
b453c58f-c126-41fb-b85d-232c40e41d4c,7/5/2025,India,23d9e53b-757b-4658-8c2e-5d3fca3f81b6,Music,Sports,327.86,6,264.41,47.79,Cash,Young,Male,Bangalore,Steve Johnson
2a75ad48-0d70-4095-9814-f580f306fbba,7/27/2025,India,2df58a99-5507-4f94-8f63-0a19ef6fc085,Large,Clothing,276.32,6,234.64,45.45,Credit Card,Adult,Female,Bangalore,Kimberly Mcintosh
e3fca40a-6057-41ba-acf6-c006b6b8852b,10/11/2025,India,0ce890aa-ec35-47eb-b2d6-656e8013d20e,Chair,Home & Kitchen,489.1,3,419.86,53.65,Cash,Adult,Other,Bangalore,Christina Ross
6a8ece9d-b1f2-49b6-b615-1d471a82a8f5,5/17/2025,India,7deedf5d-b86c-4d00-a9b9-48871ed59148,Democrat,Toys,335.37,8,232.39,20.84,Mobile Payment,Young,Female,Mumbai,Janet Walker
59ec4310-b379-45e7-85db-6722e2412837,12/2/2025,India,d1ef0e3f-32e6-4f2b-8b6c-6a7b7e72e2bf,Model,Toys,146.47,1,126.12,26.44,Credit Card,Young,Other,Delhi,Rhonda Ayala
209e5459-35ce-4436-90f3-32bea071b9f0,5/3/2025,India,856efa1c-954a-4355-b768-0278a4fb23d6,Organization,Toys,216.16,7,172.64,27.8,Credit Card,Adult,Male,Bangalore,Stacy Fleming
6dee5c3c-323b-48f6-8488-44030a57b426,9/19/2025,India,0cbcf680-3c1b-41d7-b35f-dad602dbd040,Investment,Clothing,357.26,8,310.01,32.93,Mobile Payment,Senior,Female,Bangalore,Robin Hendrix
1714ee94-f973-4523-b157-a14a8d2c794b,7/5/2025,India,9d4780e4-f198-47fb-abb2-83654fad86fe,Under,Beauty,209.07,2,150.04,8.63,Credit Card,Senior,Male,Delhi,Laura Warren
0bdb9c63-3d0f-4dab-a4d8-e1958da7788d,9/10/2025,India,5a779376-4033-4265-896a-753779981c39,Live,Home & Kitchen,94.88,4,72.87,18.87,Credit Card,Young,Other,Mumbai,Marc Reyes
55a6b49b-d19c-482e-a331-1f6f1cb04a35,6/6/2025,India,12c8ed12-ac37-497e-b1f4-163c290cb007,Total,Home & Kitchen,50.04,4,43.11,2.18,Mobile Payment,Adult,Female,Mumbai,Nicole Dorsey
1d678237-b5ff-41b7-9330-9ac2c5226382,9/8/2025,India,f39f470a-264f-47a1-aa87-110518d3f896,Time,Beauty,380,1,300.62,11.59,Mobile Payment,Young,Other,Bangalore,Carrie Hughes
97dc86fb-93fb-4652-8be0-9aca75c2a5cb,9/10/2025,India,aedb793c-3d8f-4b2d-b5e3-50710032c0d6,Which,Clothing,57.98,8,48,0.48,Cash,Adult,Male,Delhi,Thomas Graves
95e96982-c20e-4379-8706-63ab5d1f0d28,10/30/2025,India,d39767ec-25e3-408f-9c85-ff1847022729,Forget,Home & Kitchen,334.79,5,235.98,54.06,Cash,Young,Male,Bangalore,James Gibson
e5a7392c-d564-4f1e-a473-9619343d1a09,9/18/2025,India,cbea4410-d107-472a-96f2-430769b87b52,Positive,Toys,393.05,8,271.66,4.64,Cash,Senior,Other,Delhi,Danielle Burns
9be68974-6fe3-44f0-aaad-fff274bee860,11/12/2025,India,db45ed34-ef99-4526-ba94-d60a8eb133fd,Already,Electronics,218.71,6,171.57,15.04,Mobile Payment,Young,Other,Bangalore,Regina Clark
6f52c60f-4243-421a-8fb3-99c8dc3a03bb,9/10/2025,India,05b968d6-7f83-42d0-b288-6f999711aa7d,Identify,Beauty,79.47,5,60.59,12.8,Credit Card,Senior,Other,Delhi,Meghan Strickland
