Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
4f63e06d-5392-44b7-82e7-844bb3b8c87d,11/6/2025,Nigeria,03a44002-37be-4e89-82e4-248815776c20,Claim,Beauty,38.94,7,26.56,0.07,Mobile Payment,Adult,Female,Abuja,Katie Harrell
61c7990f-b752-4e2d-ad97-50c5b41ea70a,11/6/2025,Nigeria,9d0240f3-7406-4a9d-bcf1-17de19d6a9c1,Kind,Clothing,225.8,10,200.94,41.27,Credit Card,Senior,Male,Port Harcourt,Nathan Swanson
eaf1db5c-22a5-4974-9be6-904195cef139,11/6/2025,Nigeria,4fd81779-9a6f-4731-9ac9-e8663f8d5ca1,For,Electronics,122.79,7,108.83,6.31,Credit Card,Young,Other,Abuja,James Hartman
517f66e8-788b-4b55-846c-64e202b63a35,5/17/2025,Nigeria,fe7aca05-7ef3-416a-8f9c-9210938cf9e9,Administration,Home & Kitchen,440.47,6,327.81,23.36,Credit Card,Senior,Male,Lagos,Megan Edwards
7d022f5c-ac19-4fde-90d4-49a35989899f,11/12/2025,Nigeria,82992434-ffec-4178-ac4a-46e4ecd956c3,Woman,Sports,305.05,6,268.14,33.39,Credit Card,Senior,Male,Lagos,Gregory Green
d1880782-282c-48a4-9667-93968592119e,12/1/2025,Nigeria,b33fe6ed-987e-45d5-8cec-182f58ae5509,Difference,Clothing,97.98,5,61.59,10.52,Cash,Young,Male,Port Harcourt,Cassandra Gordon
926df9c9-8295-4ca5-8b0b-229379426dbf,4/2/2025,Nigeria,f1d830fa-8071-43aa-84c4-8c8f102074ad,Course,Beauty,202.22,7,138.99,17.63,Cash,Young,Female,Port Harcourt,Summer Hayes
a606709c-83b9-446d-a644-9baeae63702a,12/22/2025,Nigeria,b3bc78df-6de8-4853-bd20-814dcae4e260,Plan,Toys,166.43,9,113.04,22.86,Mobile Payment,Adult,Male,Port Harcourt,Karen Gilmore
2bea6182-5186-4cee-9cd6-b637c8c8825d,3/15/2025,Nigeria,55f9e4ec-eea4-4dbe-be7e-20939bb01431,Member,Clothing,135.76,6,91.48,13.77,Credit Card,Adult,Female,Lagos,Matthew Thomas
0f34e538-90a1-4aca-9be8-b212c67e0d3f,9/19/2025,Nigeria,cfe26dff-2e87-4111-921f-30d7df854fe4,Nature,Beauty,94.91,3,69.04,9.7,Cash,Senior,Male,Port Harcourt,Jessica Montgomery
ecc00e63-1a48-46ff-b5b0-70c64a7ff148,3/23/2025,Nigeria,4ceac849-4266-4aaa-87c6-9627e602d234,Of,Sports,14.4,4,12.66,0.46,Mobile Payment,Adult,Male,Port Harcourt,Dawn Mclaughlin
fe1d90d0-df27-4609-9d76-304e570134ea,6/4/2025,Nigeria,b0fc9dc6-d249-4f03-9f2f-ca8fc08ee9b1,Nothing,Electronics,58.04,3,45.05,6.12,Cash,Adult,Other,Lagos,Dawn Hensley
19b8b8c5-4d46-4b16-9b2e-74fe55c0a768,10/19/2025,Nigeria,a2865c2b-a195-4eef-8417-1ce2bd24bed8,Need,Home & Kitchen,345.69,8,230.42,42.16,Credit Card,Young,Male,Lagos,Andrew Baker
396ba832-42b7-46d1-8b12-e1f7c50b2d4c,10/19/2025,Nigeria,0092b187-0735-46a1-b0d6-625136038de5,Around,Toys,356.51,8,238.38,4.25,Credit Card,Senior,Female,Abuja,Cheryl Camacho
3e94a8ad-3cc7-4255-a1ee-10d6c16c1bf4,12/21/2025,Nigeria,2942f60d-4512-4566-bf7b-9cf932a68bbd,Herself,Beauty,174.51,4,151.01,29.52,Cash,Young,Other,Port Harcourt,Donna Brooks
0923636c-2563-458a-8f51-6f36cffb0bc8,8/9/2025,Nigeria,a5e03716-aebc-4465-bc5a-5f53ff384d9b,Thought,Beauty,91.47,4,79.09,17.55,Mobile Payment,Adult,Other,Abuja,Joseph Bradshaw
81a5dea7-b44e-4f12-83dd-0550252514f8,8/17/2025,Nigeria,9b9fe568-ffc7-42e9-b034-9991bb669c06,Produce,Toys,262.25,10,193.6,27.58,Credit Card,Senior,Female,Port Harcourt,Jennifer Anderson
fdf02b64-d61f-4016-b9b7-0a4cb069eaef,10/9/2025,Nigeria,e520b0d3-273e-4945-9768-cf73af2f38c0,Skin,Sports,399.61,7,257.72,65.98,Mobile Payment,Young,Other,Abuja,David Carlson
1a20a4b7-f163-4b2b-86f3-d0864bc07d88,4/16/2025,Nigeria,21510d00-743d-4deb-9c17-dfdf6ba7a8c2,Similar,Beauty,482.38,9,407.35,24.12,Mobile Payment,Senior,Female,Lagos,Andrew Morris
9df5262a-61eb-4a96-b974-ddf35a0d9189,12/11/2025,Nigeria,1f144655-921c-4c6c-873c-04b9f4e1946b,Different,Beauty,485.41,3,358.86,62.9,Mobile Payment,Adult,Female,Port Harcourt,Nicholas Norris
88b1b7e7-bd41-433d-a8f5-30ca6f60cd4e,11/10/2025,Nigeria,58ebb2ac-6819-4326-8699-b7f88006e37b,Husband,Electronics,242.92,6,168.4,18.64,Mobile Payment,Adult,Other,Port Harcourt,Marcia Cherry
ad0ad606-2443-4836-a220-79c20d52b919,10/11/2025,Nigeria,e13b2339-5c37-4813-8a62-db0d6033270a,Town,Toys,285.45,6,251.13,52.05,Mobile Payment,Senior,Male,Lagos,John Howard
59bc9efa-c7d8-43fa-9ed4-03febb1f7c0a,4/24/2025,Nigeria,4ff011ae-662a-4d00-af00-a90d43779283,Affect,Beauty,85.79,8,60.16,15.41,Credit Card,Young,Male,Port Harcourt,Johnathan Jenkins
5778e36b-a7a5-44b0-9290-d759aa5ecf5f,10/19/2025,Nigeria,2ea8dbfc-f43b-4233-8960-818f1e4d28af,Article,Beauty,82.75,8,66.72,0.76,Credit Card,Adult,Female,Lagos,Emily Brooks
397ee14b-a96b-426a-aab7-c7bb555fcb1d,7/7/2025,Nigeria,184c198c-0026-4d6e-942d-4dc6e77faaae,Second,Clothing,241.95,2,166.32,25.53,Credit Card,Young,Other,Lagos,Jeff Rose
fcb9cf28-9963-447f-8044-97313c26336e,5/17/2025,Nigeria,b6cb0137-cb59-474b-843c-d37bc0138b34,Lot,Toys,113.65,4,76.96,4.73,Credit Card,Adult,Other,Abuja,Mariah Fox
73212166-8fd5-487e-b84e-90e9a2be4390,4/16/2025,Nigeria,f8062f22-b1ef-4ea8-9563-cb5e3f2ea7a8,Education,Beauty,363.29,5,244.37,39.58,Credit Card,Adult,Female,Lagos,Margaret Stevenson
32857215-974e-47af-b4e3-b60922dc6d1e,6/15/2025,Nigeria,3dd84ae9-f386-4d06-861b-15b021ad58fc,Throughout,Sports,63.22,2,49.81,3.94,Cash,Senior,Male,Lagos,Eric Burch
4c94f865-396e-47a8-a3a7-493be0c1c7f2,5/14/2025,Nigeria,215f49f1-f486-4538-963a-fb28dc18f2f4,Trial,Toys,398.94,1,352.94,43.43,Mobile Payment,Adult,Female,Abuja,Kristy White
f3f6f1a5-76ae-428c-90cd-f109e8d761b4,11/20/2025,Nigeria,9a811a6e-220f-4437-bd5f-05fa79d1f593,Raise,Clothing,261.46,9,231.24,14.21,Cash,Adult,Other,Lagos,Katrina Gonzales
7c7f72f6-14d3-4901-9d17-740973a08ba5,8/6/2025,Nigeria,81f5ee0f-aa6c-4319-bc67-e4038a24ecad,Center,Home & Kitchen,49.25,4,32.62,6.19,Mobile Payment,Young,Female,Abuja,Chelsey Sutton
e9c4ef67-8150-4685-9f3b-1d9b4353b5d7,11/10/2025,Nigeria,c7772167-df69-44c6-9aa0-e54744233a0c,Wind,Toys,181.58,3,116.41,3.2,Credit Card,Young,Other,Abuja,Anthony James
c3fa111b-e611-4990-9d6b-d3afc7cd7f66,11/20/2025,Nigeria,bae01b69-652c-4a7e-82a4-7862baf363d1,Discover,Sports,378.76,7,229.71,46.48,Cash,Senior,Female,Abuja,Paige Morgan
593398d2-0f68-4fca-af2f-592c6bcc872c,12/31/2025,Nigeria,45dfa723-a791-465c-b0cf-042807f58fa8,That,Electronics,464.62,6,373.67,5.57,Cash,Young,Other,Port Harcourt,Cody Potts
527a1998-0c29-47d3-9b01-c693dcc987de,6/6/2025,Nigeria,55c5d293-aecb-4223-8e94-0cdfb877630a,Television,Beauty,480.88,4,422.45,10.29,Cash,Young,Female,Port Harcourt,Amanda Garcia
18715c98-ec6d-4c24-954b-86e2dc5fa276,10/19/2025,Nigeria,2246766a-e38c-47b2-8fde-d055bc81cd6f,Night,Electronics,42.28,3,34.58,5.07,Credit Card,Young,Other,Port Harcourt,Elizabeth Livingston
1d8faa21-47bc-4d95-9df5-d3af7fcd87e2,7/27/2025,Nigeria,b7eb4441-ca4b-4d53-a5da-1f01682d528e,Rate,Home & Kitchen,366.45,8,327.81,4.99,Cash,Adult,Male,Abuja,Clarence Anderson
a390b0ba-ead9-497c-9cd5-9f4931d2d012,7/16/2025,Nigeria,74f6d568-9f5b-4d64-8b87-27a126b45bf1,Bill,Toys,222.91,5,188.76,39.59,Credit Card,Young,Other,Lagos,Taylor Williams
ba737b50-eba8-476c-ab34-f8d797c6dc4d,11/20/2025,Nigeria,8eb757bc-a7b1-4de4-9351-4002dabe72c3,Large,Clothing,359.34,4,294.55,68.73,Cash,Senior,Female,Abuja,Gary Santos
6f1ea600-fccb-457f-93c5-95eeb4bf35ce,11/12/2025,Nigeria,f22875bd-61ce-4bbc-8817-47bc2d143c48,Position,Beauty,57.01,8,40.94,4.89,Cash,Young,Female,Lagos,Stephen Burton
bacfe41b-ae34-4620-81d2-ab3d575b6291,7/16/2025,Nigeria,2261a745-1376-4cd8-9dce-2a90d5a40cc0,Can,Toys,480.12,1,361.74,82.88,Mobile Payment,Senior,Other,Lagos,Andre Howard
07dbe664-fb62-491a-92bc-ce06c6fc0fae,9/29/2025,Nigeria,d3c5d63d-a858-45ac-9cf2-622c1d00e9fc,That,Sports,482.81,5,388,89.85,Cash,Young,Other,Lagos,Garrett Robinson
8b5250ff-8bc1-4e93-b845-d87e23b4367e,7/16/2025,Nigeria,0cb4ec15-63ac-4535-934c-9be305f0a0d4,Chance,Beauty,491.42,1,405.53,63.88,Cash,Senior,Male,Abuja,Alexis Turner
a8343ec0-c210-496a-a769-6f6e0a86dc66,7/18/2025,Nigeria,24bb5b88-44e6-442f-9f8d-5ab98753e1e5,Apply,Home & Kitchen,184.32,8,148.33,28.16,Mobile Payment,Young,Other,Lagos,Kelly Harris
373a6001-2dc7-46eb-96e0-0d047da00d41,11/20/2025,Nigeria,1f109505-46d2-4e5a-a529-d4a29bbfc2ac,Enjoy,Beauty,390.82,3,316.2,69.61,Credit Card,Senior,Female,Port Harcourt,Marilyn Aguilar
83e75285-e2b2-447d-826c-3497db88a533,5/14/2025,Nigeria,7164d1fa-04ea-4ce7-b4ef-4d2992c9a71f,Machine,Home & Kitchen,323.84,9,237.56,10.42,Cash,Senior,Female,Abuja,Matthew Yates
7edae6d2-9ec0-49e8-afa5-4db8efd1f5d3,10/19/2025,Nigeria,a9cdd599-0511-4d65-9061-1ef97ec37403,Fish,Sports,463.44,1,324.56,89.1,Credit Card,Senior,Male,Port Harcourt,Devin White
7fbdcb42-c625-41c3-9832-c1d167589ae8,10/19/2025,Nigeria,92a122a4-24cd-4a71-a0a9-e039334f08d0,Knowledge,Electronics,98.12,1,80.56,7.38,Mobile Payment,Senior,Female,Abuja,Joe Thompson
54373f61-c751-45cc-8435-cb05998429a2,11/12/2025,Nigeria,47043204-90af-45e2-921d-9b6176638f80,Law,Clothing,472.49,4,350.29,6.53,Cash,Young,Male,Abuja,Patricia Hart
b63c9d6f-8c61-4473-b839-1b04d58d8497,5/5/2025,Nigeria,6c5a51e9-6595-4d61-a604-a543868a9579,Note,Beauty,230.93,7,181.98,45.48,Mobile Payment,Senior,Female,Lagos,Brian Reed
b62039fe-443e-4deb-b9f3-971c481cb735,7/26/2025,Nigeria,d64451ff-0821-4d42-987c-71e6b83bc3ef,Attack,Sports,403.64,7,344.45,61.58,Credit Card,Senior,Male,Abuja,James Hernandez
a69add0c-a500-4e93-8fe7-fe76c60b51b6,10/11/2025,Nigeria,0e6be314-abf3-4608-b42f-f7400e411f7b,Successful,Sports,51.04,10,36.8,2.63,Credit Card,Young,Other,Abuja,Ashley Lopez
6bc5c99f-151d-482d-8abf-c3dc2f24a469,12/13/2025,Nigeria,b8782594-44ce-4de4-b049-435dfe106be2,Husband,Beauty,55.35,6,44.09,0.76,Credit Card,Adult,Female,Abuja,Bruce Stout
a6332b23-f629-438a-9ce5-8f072b081fde,7/7/2025,Nigeria,d62a0151-e764-44ba-aab8-141a6c926b00,Size,Sports,78.21,8,64.27,12.95,Cash,Senior,Female,Port Harcourt,Matthew Moon
1f64d17c-83a6-4a4d-8635-8ef255e83eb1,3/12/2025,Nigeria,3e3f9e24-df77-440c-b601-ef3cf22b3694,Three,Home & Kitchen,61.14,4,52.05,5.67,Mobile Payment,Senior,Male,Port Harcourt,Ryan York
fff9dd0d-d10e-4c14-9ef3-1b4dc6783827,7/8/2025,Nigeria,ef04b4c2-c8bf-4604-9bb3-eab5c6d24fa4,Resource,Sports,29.5,7,26.21,2.58,Cash,Senior,Male,Port Harcourt,Johnathan Flores
713e3cf4-6f71-4d2a-8e27-034704960aed,7/8/2025,Nigeria,e4c77d00-4db4-4fb6-bfb8-0e23f1c535e7,Support,Clothing,58.21,9,44.74,7.62,Credit Card,Senior,Other,Lagos,Megan Perry
0f2ae728-a9f8-48e7-9d94-6773addbac59,9/10/2025,Nigeria,0251f2bb-67de-4495-93a0-e76d36f1191f,Tv,Clothing,265.98,5,173.57,14.96,Cash,Adult,Male,Lagos,Gary Parker
2729368c-4531-4a51-a815-62994ac9d737,10/9/2025,Nigeria,11f7d22e-851b-4721-a204-96b4b08c0919,Because,Sports,87.8,7,66.28,3.23,Cash,Young,Other,Abuja,Jessica Wilson
d7af4093-1fb4-486a-8564-36b7246ff5ab,9/7/2025,Nigeria,b770cef7-3766-4120-a886-8c90ebbb3b45,Here,Electronics,418.1,9,315.76,24.4,Mobile Payment,Adult,Female,Port Harcourt,Omar Stokes
ae8320ee-463b-4605-8c70-fca3acd3e65d,12/11/2025,Nigeria,4d8a4c77-cd5a-4f16-9513-af32b5f21c9c,Husband,Beauty,414.93,4,323.85,12.54,Cash,Senior,Female,Port Harcourt,Adam Webb
73171ddf-2e20-4534-b359-ce19aecca36d,12/1/2025,Nigeria,7580eb0c-dcab-4e4d-ab74-8ada3d4c67e3,Issue,Home & Kitchen,172.64,2,155.24,14.75,Mobile Payment,Adult,Other,Abuja,Zachary Townsend
f430146f-b250-42be-86e2-8e891d648c4f,9/7/2025,Nigeria,0303ed43-71fd-4903-ad6d-df59a5dbb5e9,Year,Sports,413.51,8,339.47,24.29,Credit Card,Young,Female,Port Harcourt,Dawn Gallegos
707775d5-eac1-49b5-a476-0a4edebc3668,3/3/2025,Nigeria,b150f1ac-9e37-4583-9a62-4bf07be0b8bf,Information,Electronics,10.98,2,8.81,1.04,Mobile Payment,Adult,Other,Abuja,Sarah Hawkins
201a253e-e1a7-4a14-8df4-95c09f4c3ac3,10/9/2025,Nigeria,5f9a48c3-114e-4289-b9a4-12ca83b4aff8,Discover,Toys,300.79,7,228.18,31.61,Cash,Adult,Other,Port Harcourt,Chelsea Lewis
9eab7796-9b93-40b4-95fd-1c2c6b253314,7/7/2025,Nigeria,983ab429-e9fd-485f-b5a8-5f947ce225b1,Almost,Beauty,123.26,8,92.41,24.52,Cash,Senior,Other,Lagos,Joshua Smith
c867471b-fe69-4c31-b924-9e4d35d45275,5/25/2025,Nigeria,749b7ab7-767e-4716-89b4-af41675e9136,Class,Home & Kitchen,283.88,10,238.34,28.28,Credit Card,Senior,Male,Port Harcourt,Crystal Ramirez
cc7907ae-2277-41ea-adb7-a742dde43ea0,10/9/2025,Nigeria,2a1f3d8b-a9cc-42e7-af57-4f110bac1025,Myself,Electronics,307.54,10,236.46,8.97,Mobile Payment,Adult,Male,Port Harcourt,Joseph Perez
3e2ea205-827c-44fb-b931-8b1f41c73a87,10/19/2025,Nigeria,9e33c1df-5dc7-4704-94cc-2aca97b197c8,Enter,Home & Kitchen,122.07,9,96.09,14.24,Cash,Adult,Other,Port Harcourt,Jordan Smith
90ca16ad-c8ef-4fbc-8c5f-6a3c05260118,5/25/2025,Nigeria,e4e34d2a-38f7-48f3-a4c7-521877e2239f,Role,Toys,420.29,6,296.94,68.3,Credit Card,Adult,Male,Lagos,Alicia Austin
cca0a5a7-32ce-4906-b0e4-654487a49d9a,6/4/2025,Nigeria,d26f09da-cba6-4419-a8e1-1b6bf70ef859,Modern,Home & Kitchen,224.56,8,136,43.43,Cash,Senior,Other,Port Harcourt,Joshua Pacheco
9f7e5064-c190-4f54-9c50-f001bf9e59a4,7/18/2025,Nigeria,8c211df2-6d77-42d4-bc5b-7ac74d9132f3,Party,Beauty,98.91,9,72.59,17.94,Credit Card,Young,Male,Lagos,Shannon Rogers
