Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
965c99da-f5ab-44c3-a309-7f52fab42639,17/8/2025,Canada,19cc0fb6-7825-4053-b5e1-16068314f629,News,Beauty,499.98,5,417.6,7.94,Mobile Payment,Adult,Other,Vancouver,Stephen Kent
a2e00c16-0563-4733-8221-838bcc3725a5,17/5/2025,Canada,db116c99-28d1-4471-a411-e652511505c1,Say,Electronics,75.75,4,50.93,13.96,Mobile Payment,Adult,Male,Vancouver,Jennifer Osborne
9dada223-10b0-4f44-965f-0d05a3639a8b,16/7/2025,Canada,cb927b1e-c0aa-4f9f-b421-481311e376be,Pm,Electronics,156.13,2,121.04,18.18,Credit Card,Senior,Female,Vancouver,Elizabeth Olson
9ac4e033-2710-4e08-b0eb-3454e5225adf,14/12/2025,Canada,667e98f2-a3b6-474f-88a0-e4a5bd6fbca9,Experience,Home & Kitchen,33.8,7,26.57,5.82,Cash,Adult,Male,Toronto,Daniel Mccarthy
adb6d89e-e9ee-4151-aa1a-25f6eacc4789,26/7/2025,Canada,46127ebe-d402-4ac6-8b8c-91d70c53b8ad,Be,Toys,348.65,2,222.51,50.47,Credit Card,Young,Male,Vancouver,Amber Mitchell
b8d61217-b5d2-49e5-96c2-5b8824701a1f,6/6/2025,Canada,24327b95-1220-4e31-a723-06de89b970a0,Seem,Clothing,72.46,8,49.27,7.56,Cash,Young,Male,Montreal,Tony Caldwell
c173c4bc-622c-4d95-8b13-712ba275e2e5,20/11/2025,Canada,179ffcbc-94ac-4a82-8f52-b1ec74fe0b45,Level,Sports,318.77,4,192.5,48.47,Credit Card,Adult,Female,Montreal,Stacey Alvarez
d2ae239a-44d8-4527-b96d-b246a79b24aa,17/5/2025,Canada,d5615e4d-1897-4687-83ee-c53c698e1239,Stand,Home & Kitchen,15.47,3,10.28,2.86,Cash,Adult,Other,Toronto,Brian Roth
50644fd5-61ff-4aac-8592-a426e824a568,24/4/2025,Canada,526c0dde-dc72-432d-aa89-cf238506aea4,Fast,Electronics,39.52,5,34.23,4.84,Cash,Senior,Female,Vancouver,Jessica Blevins
77323e90-fbb9-4434-9f73-6028b9748e9d,3/3/2025,Canada,4de5c5af-d970-4cb4-b0da-4c71ef39580c,Give,Clothing,398.89,3,283.02,44.2,Credit Card,Senior,Female,Toronto,Penny Randolph
3d6cd03e-60a3-4f5d-9683-5d7298820d23,11/10/2025,Canada,de0c63c5-c891-4518-be78-eff599976be5,Draw,Beauty,179.31,3,143.16,24.26,Credit Card,Young,Other,Montreal,Sean Gordon
bf08376a-79ce-4793-ba96-159f1e5b2689,4/6/2025,Canada,8c1d21ef-1da3-4ce7-82ad-9de4ce320718,Fill,Electronics,338.85,7,244.02,55.51,Credit Card,Adult,Male,Vancouver,Robert Davis DVM
eabbad23-959f-4a0c-977d-aa98d7cfbb3f,3/3/2025,Canada,ec005cdc-1d50-4a5b-b3de-9d721e7be123,Bar,Sports,254.26,9,180.4,23.93,Cash,Young,Female,Montreal,Stacy Walker
f0730993-7c77-4da7-898d-8c00fe701cb2,3/3/2025,Canada,3fea5fd0-0b41-4b27-81dc-4982e82af6a2,Event,Electronics,448.97,1,385.29,33.3,Cash,Senior,Other,Toronto,Brianna Thomas
83d37e8a-f157-4c6a-bb38-6e9c1f19baee,3/5/2025,Canada,462e63bb-5fd6-4789-b5c5-5a22d20b9914,Marriage,Toys,379.5,10,317.45,66.4,Credit Card,Senior,Male,Toronto,Erin Williams
9e4f3e8d-75e8-4f97-991d-81de0115125a,31/12/2025,Canada,31ed28b4-4693-4144-9616-c990131f42d2,Defense,Electronics,327.34,4,281.28,31.7,Cash,Adult,Other,Toronto,Lisa Nixon
149598d4-a12f-4ace-b0dc-fd63ddf1adfa,24/4/2025,Canada,018b02c3-f78b-4f97-8849-4d3d60f832fc,Fire,Home & Kitchen,382.12,10,290.32,33.41,Cash,Young,Male,Toronto,Christine Henderson MD
cc73003a-1e54-4926-a763-eee0d8ffbf4a,4/4/2025,Canada,f7a66335-a31b-43ae-a983-6f3926fcb67f,Strategy,Home & Kitchen,391.71,4,281.86,15.89,Cash,Senior,Male,Vancouver,Tamara Powell
c38718cc-241f-4cbe-8002-838c6e7e89f4,13/12/2025,Canada,53c233f6-8148-4467-8ff9-50bf47005934,Professor,Sports,493.47,5,346.66,78.04,Credit Card,Senior,Male,Vancouver,Rebecca Miller
af44e02c-13ff-4e66-b1e5-8d82b125970d,6/8/2025,Canada,02d4e973-ef70-4e40-beb7-df0a775a47d4,They,Home & Kitchen,243.22,7,199.09,7.7,Cash,Young,Female,Montreal,Jesse Combs
ea728ea1-580d-4bed-b4d9-e9b369431176,1/12/2025,Canada,202d45db-8766-4c76-9351-8a5258425af3,Worry,Beauty,329.19,7,252.35,24.85,Mobile Payment,Young,Female,Montreal,Mark Carson
c3c0486b-8ae0-4a90-8d3e-b1f6cdcf2848,14/12/2025,Canada,98be210e-c8b7-42ee-8f74-fdc5c085ec87,Ok,Beauty,178.64,3,153.57,18.2,Mobile Payment,Senior,Male,Toronto,Tristan Jacobs
09101008-35ec-4b03-b148-1ca70fa0172a,6/8/2025,Canada,a3872d67-5d17-4e09-bb23-ccf328c849e3,Happen,Electronics,263.56,1,210.43,14.12,Credit Card,Young,Female,Vancouver,Linda Rodriguez
b5f1fbc1-87d8-44ef-a106-fc276bca3c42,6/8/2025,Canada,c15294a1-04de-448c-bead-4179f23cece0,Financial,Sports,208.8,5,153.21,23,Mobile Payment,Senior,Male,Montreal,Richard Lewis
061f89e3-ecb1-4303-b17a-f7eac77fb1b3,7/7/2025,Canada,74435c5b-8320-4254-8ac1-a168e3c6568f,Never,Home & Kitchen,406.41,9,331.37,36.39,Credit Card,Senior,Female,Montreal,Cesar Avery
4973953e-04ce-46df-a247-6788eb0e18c7,10/11/2025,Canada,76026cd0-0597-4618-88df-69c621a52297,Interview,Electronics,426,6,329.44,82.49,Cash,Senior,Male,Vancouver,Dawn Jones
4755279c-cecd-453d-a7d1-81a02d1ae5ef,2/12/2025,Canada,f950a33f-0168-41f5-bc67-75620ff93980,Many,Toys,26.15,2,17.58,0.58,Mobile Payment,Adult,Other,Vancouver,Alexis Espinoza
80e63017-f1a9-4231-999e-0c10b8de7807,15/6/2025,Canada,b73c64c8-7259-4856-8254-29c485051554,Film,Toys,288.89,10,214.52,36.78,Mobile Payment,Senior,Male,Toronto,Jonathan Cantu
8635ed0f-c30c-46ba-8c73-8bc836c5ceea,15/6/2025,Canada,f4c33168-944e-479f-8a50-8bae662440ab,Hard,Clothing,179.27,9,135.19,30.77,Cash,Senior,Female,Vancouver,Adam Turner
cfb2c049-481d-477d-9190-ffa016f7a7a4,23/3/2025,Canada,3f0ea8f0-af5c-47d4-a96e-3fc8813a1810,Green,Beauty,406.08,7,365.09,29.58,Cash,Senior,Male,Vancouver,Brian Hughes
80f2077a-4232-4a68-b2ec-874eed8f22e5,4/4/2025,Canada,3fa5dc84-9bfc-4cdb-bfdd-6c9a8aee13cf,With,Electronics,157.65,5,96.76,17.35,Credit Card,Senior,Male,Montreal,Melissa Shaw
b99d50e4-98f2-47a0-b3aa-2c4c3b910d11,17/5/2025,Canada,937b4ba1-b840-4566-bbd4-40e0811dc844,Bag,Beauty,231.91,8,193,8.89,Credit Card,Young,Female,Vancouver,Caitlin Spencer
7e55c23d-0f7f-46a7-8177-bc521a8f8784,12/11/2025,Canada,afb66496-fa5b-49cf-8ffe-3a59b7e4ed95,Care,Electronics,119.93,9,103.89,11.91,Credit Card,Senior,Female,Montreal,Taylor Patterson
6d3d9ca4-6ad4-4c0b-91ce-3fbc14c51d2c,1/12/2025,Canada,a31d64b9-0c07-4e5d-8bd8-bb9ad7ec7e30,Player,Clothing,216.45,8,144.4,13.11,Mobile Payment,Senior,Male,Montreal,Juan Hernandez
9443e93e-18ef-418f-ac2d-a4c18277d259,12/11/2025,Canada,f1289fdd-08e1-48e9-bbbb-0cb6696d3d9a,Fire,Home & Kitchen,111.16,3,95.39,9.77,Mobile Payment,Adult,Female,Vancouver,Mercedes Jackson
bf8e5331-4834-493c-bfba-b8cf06067300,3/3/2025,Canada,2ae17ccd-5dec-44b6-8008-37c8795abe02,Send,Toys,251.93,1,175.83,5.86,Mobile Payment,Senior,Male,Vancouver,Chelsea Fox
41d191f4-3f2c-4fd0-afdd-ba02c8d7be84,2/12/2025,Canada,125e1ddd-bae5-4ab5-8bdd-e3314c7c765c,Federal,Sports,317.84,5,270.03,48.53,Cash,Adult,Female,Vancouver,Donald Stevenson
a21b489f-f366-44ef-9a8b-16f24d12700f,5/7/2025,Canada,80236d10-e479-4f22-9fd0-de836e9be923,Ground,Beauty,135.82,2,101.78,5.42,Mobile Payment,Senior,Male,Vancouver,Stephen Hobbs
d53678e0-41cc-4956-b2ec-c50c3721e172,27/7/2025,Canada,c81bed17-1301-4e59-ae4b-e47fa0906995,Sort,Home & Kitchen,297.32,9,179.29,35.06,Cash,Young,Other,Vancouver,Cynthia Bryant
71dfa20f-583b-4cd1-9103-4fee454eab59,11/10/2025,Canada,5b59444a-1f7f-4257-9ceb-2e1b076f1438,Process,Sports,407.1,7,249.02,20.51,Mobile Payment,Young,Male,Toronto,Natasha Luna
b20fd489-a5c3-41d8-af54-2b13d447c8f7,17/5/2025,Canada,2da2aee1-ed63-4fa6-b1e1-396f3ebc74e1,Most,Electronics,213.1,6,177.33,19.59,Mobile Payment,Young,Other,Toronto,Ryan Cunningham
12a5aeb3-08b6-4bd8-a571-9a9374487957,2/12/2025,Canada,150e11cf-3692-4fc5-b4e1-4749c29ceab4,Short,Home & Kitchen,320.83,1,217.14,61.5,Mobile Payment,Young,Female,Montreal,Christopher Hall
3e5e8a41-d2ec-4726-91b8-40360cd7b034,3/5/2025,Canada,f1b1aeb7-82d5-493d-b2c4-ec5f6d4f1f20,Indeed,Home & Kitchen,74.01,2,57.68,8.84,Mobile Payment,Adult,Male,Vancouver,Richard Montgomery
e4799e63-3f3a-4efd-b4bc-65f6e42896e0,19/9/2025,Canada,7af3e6bb-49f9-4382-a7a4-0d8546c37cda,Somebody,Electronics,252.12,5,157.05,25.42,Credit Card,Young,Male,Montreal,Katherine Fuller
5c3fa165-0c54-42c9-bd97-7024ac9e3525,5/7/2025,Canada,7acda275-fefd-496f-b1cc-4fe595f55949,System,Sports,109.86,8,81.3,4.63,Cash,Young,Other,Toronto,Raymond Gould
d630b270-dacc-448e-94cb-164597f5b7b5,10/9/2025,Canada,02ae8bab-ccc4-4fb0-a057-8c7a1045d9d5,Least,Clothing,148.06,9,89.27,24.85,Cash,Adult,Female,Montreal,Mark Stuart
e99c727a-b69a-4248-a858-03664dccfc78,6/6/2025,Canada,bc839816-c4cf-4555-9b73-d80dfc615dc8,Guy,Clothing,179.98,6,136.48,7.12,Cash,Adult,Male,Vancouver,Philip Harper
88f30cb9-8943-4547-bd1e-f828e1990e0d,8/9/2025,Canada,a5c5d5af-1ff2-4a91-a1e6-132cdb708b0e,Arrive,Beauty,66.06,1,56.22,8.26,Mobile Payment,Young,Other,Toronto,Wendy Lopez
86b7fa13-d2df-4feb-9123-b7d3bf89c79d,10/9/2025,Canada,eeb63602-f41c-4ea9-9a91-6daafbcc4017,Old,Sports,69.84,7,44.99,13.24,Credit Card,Senior,Other,Toronto,Martha Palmer
f29ad4bb-77c5-4265-861d-95d0aadfa53c,30/10/2025,Canada,a0faeab5-0e69-45a8-bb11-09c00a028351,Because,Beauty,152.51,10,119.72,13.36,Credit Card,Young,Other,Montreal,Barbara Lopez
0f363297-ec53-436b-b0cc-f2d95d5ea82c,18/9/2025,Canada,5a74c05f-5cbb-4ab4-b7d4-63a494e66ef1,Perform,Home & Kitchen,70.72,4,50.36,5.37,Mobile Payment,Senior,Male,Vancouver,Andrew Anthony
c5fb7a82-df17-43dd-bfff-5739ae82eca4,12/11/2025,Canada,c0a4f2ea-8d89-4e3c-84dc-5b0aae930748,Since,Electronics,394.33,4,308.25,46.74,Credit Card,Senior,Female,Montreal,Jason Jacobs
a44286cf-61a9-4173-854a-7d52513b1c0b,10/9/2025,Canada,95f85c56-f711-4212-a2e3-8f4ae978c89f,Board,Sports,254.92,8,179.91,31.87,Mobile Payment,Young,Other,Montreal,Mr. Hector Mccarthy
bba3cbc9-757a-4634-83bb-c9c3c12011e7,28/8/2025,Canada,a37deb03-dadb-48a2-9ce6-c026a87474e5,Require,Home & Kitchen,135.67,3,82.44,2.59,Credit Card,Senior,Male,Montreal,Samuel Davidson
b44fdd65-7192-47d9-bc8e-de7220a75984,18/9/2025,Canada,28cc6d76-037d-437b-8e83-5de77f62c437,Market,Beauty,479.86,9,375.89,21.99,Cash,Senior,Other,Montreal,Jonathan Erickson
71f94f97-0d9f-4acd-bd26-c3d3278d0741,10/9/2025,Canada,d1864248-606c-440f-b60c-51c203b55b61,Point,Sports,196.91,5,123.08,29.54,Mobile Payment,Adult,Other,Vancouver,Donna Gomez
0aaed8aa-3820-4744-94c0-a84843744193,13/12/2025,Canada,f10f428e-d0c9-4e0a-b093-95123c588236,Baby,Electronics,452.02,10,309.06,2.93,Credit Card,Adult,Male,Montreal,Jennifer Washington
a0d9f531-5216-4142-87a8-79971c1e5433,9/10/2025,Canada,eab946ad-062f-44e6-8aff-345b46e95092,Across,Electronics,480.75,8,308.51,22.88,Mobile Payment,Adult,Female,Vancouver,Jesus Richardson
d43479c8-1556-4562-adf5-8a1e3fa4fba3,14/12/2025,Canada,876bdb77-3023-4208-94b1-1c6a9b06c9ea,Least,Beauty,258.96,10,156.97,6.86,Cash,Adult,Female,Vancouver,Bethany Kelly
576fadb6-d7e5-4a8f-bd67-5d8892cb002e,20/11/2025,Canada,f797a567-3098-466c-ae15-c7841c899932,Trouble,Toys,397.35,4,305.64,14.07,Cash,Adult,Male,Montreal,Tyler May
7b587993-e488-4620-9602-0563e7b30d33,16/7/2025,Canada,baffe69f-2049-4947-83dc-c2659d95d342,Build,Sports,266.86,4,181.32,32.42,Credit Card,Senior,Other,Montreal,Danny Ramirez
6c05d8ed-4255-4380-97c7-702893866460,17/8/2025,Canada,99a18154-0b02-42a7-a852-218ed1bce5dd,Available,Home & Kitchen,421.34,5,322.29,34.94,Mobile Payment,Adult,Other,Vancouver,Nathan Taylor
b56a7b57-a52b-484d-a0fd-f0260248aa24,30/10/2025,Canada,4e559554-48ad-4311-aa6e-7bf7487dcd5f,Mean,Electronics,168.47,4,130.16,30.91,Cash,Young,Other,Vancouver,Anthony Rose
ff71140b-deb7-461a-8133-2a207a73552c,8/9/2025,Canada,6e4ea03a-68e1-4f9c-bf64-6008c4b0188b,Hard,Toys,343.14,1,236.98,54,Credit Card,Young,Female,Montreal,Vincent Suarez
3bc6de19-3566-4580-98d8-fa07fb45c8b8,22/12/2025,Canada,7e07194f-5229-4ee9-83f1-2d2109d08e9b,Woman,Electronics,158.54,4,137.61,29.52,Mobile Payment,Young,Other,Toronto,James Garner
eab8b308-a44b-49fd-8b3f-37d7f9926c44,10/9/2025,Canada,590cb294-d4d4-4dfc-ae20-7332a9946fb6,Thought,Clothing,428.44,2,352.38,36.39,Mobile Payment,Adult,Other,Toronto,Joshua Hamilton
b8ccb45b-df1c-44ff-8c7a-4f40e32f3479,13/12/2025,Canada,4cbac425-cccb-42e0-a4dd-0f6f2290afad,From,Toys,438.81,1,263.43,49.76,Credit Card,Young,Male,Vancouver,Marissa Mcguire
fc19a3e4-c73c-40c9-a8d4-6821884c1fc4,8/7/2025,Canada,2b327fe8-ab16-4bf0-b036-87cc954ad52e,Employee,Toys,41.94,5,29.01,7.35,Cash,Senior,Female,Vancouver,Sarah Davis
7c35c064-89aa-464a-9928-be075ce81b84,9/8/2025,Canada,cc152179-d6b5-4e8c-ab39-8b4ad6913c83,Center,Clothing,324.1,9,265.95,53.8,Credit Card,Adult,Male,Toronto,Veronica Reynolds
e395a0dc-5b57-4da0-b540-8955340cecb3,22/12/2025,Canada,69d3c3dc-e3ac-436b-89ea-ddbdfa8efec6,Third,Beauty,22.45,2,17.38,1.87,Mobile Payment,Adult,Male,Toronto,Christopher Mccall
7ee8ab4d-2533-4ee7-a30f-b00d93f00097,15/6/2025,Canada,14b6d4c1-17e0-4a5a-934d-b469169d20f2,Item,Electronics,156.98,2,110.07,10.06,Cash,Young,Female,Toronto,Wendy Mathews
e5a72d46-6047-40fa-aaa9-643e75373c05,5/7/2025,Canada,d759b7ad-8203-4bfd-bb97-e8a5bf04c5bc,Agree,Home & Kitchen,499.92,9,423.76,0.23,Mobile Payment,Young,Female,Toronto,Kim Mitchell
b2aaee9b-46a3-4d0e-a6c2-937343bf944e,23/3/2025,Canada,6579266b-8c80-43b8-a6c4-360c4b97a367,Value,Sports,197.36,7,159.42,24.65,Credit Card,Senior,Male,Vancouver,Steven Taylor
29935913-d219-4e8a-aad0-49d9fe039132,30/10/2025,Canada,976e9e10-f6e6-4694-82b5-68bd1ef8879a,Deal,Electronics,382.63,1,317.63,12.59,Cash,Adult,Other,Toronto,Catherine Williamson
34ba44d1-78a2-41ee-8333-3887241c68e1,25/5/2025,Canada,bb96028d-32e7-435c-bfcf-a5f151c422d1,Every,Sports,209.65,4,167.96,16.71,Credit Card,Adult,Male,Vancouver,Ann Rhodes
1032b96f-1fba-4edd-be0f-ac0d1eee5379,25/5/2025,Canada,2f44c054-a078-4adb-9474-b863a1e093eb,Speak,Home & Kitchen,475.89,2,286.79,4.94,Mobile Payment,Senior,Female,Montreal,Charles Carr
8cd40b80-fe42-40a9-b3aa-a03b7cec1fbc,18/7/2025,Canada,45b79b2b-923a-4c95-a5ec-cb7dee235702,Participant,Toys,113.78,6,77.44,15.48,Cash,Senior,Other,Toronto,Lawrence Montgomery
17b4da9b-3fc7-4df1-93c2-a70078f773e7,8/7/2025,Canada,989d55b8-0082-4294-9032-d84b5b132b2f,Kind,Beauty,282.16,7,217.26,10.69,Cash,Senior,Female,Vancouver,Justin Mcdonald
529065e8-a233-4de8-bb3c-a17f407484f4,2/4/2025,Canada,352934cc-f44c-472e-9d4f-c05e3fd4214a,View,Electronics,315.37,6,204.57,24.35,Cash,Young,Female,Montreal,Jason Howard
cee38e8b-a605-4d96-bce6-e7357beb7987,22/12/2025,Canada,4cec9bec-7606-47e3-9da9-3b1ba6c4a34a,Ready,Toys,217.03,9,133.06,41.54,Cash,Senior,Female,Montreal,Alison Bowman
c7f99f46-3888-4ec1-8707-2b813a462365,15/3/2025,Canada,0ca014d6-34c3-4f57-b3b1-42082ebb7bb4,Specific,Beauty,224.35,6,189.89,34.6,Cash,Adult,Male,Toronto,Spencer Davis
154e4925-4ac5-4ba1-abff-875ecc3f2aab,19/9/2025,Canada,f09c8372-6a8f-46d0-bfa1-c4878b2eddf9,Score,Electronics,486.75,6,414.45,23.42,Cash,Young,Male,Montreal,Ian Wu
3bf42289-fe9d-47fb-9eca-2c83fc0a85cb,23/3/2025,Canada,2e6d7091-1d06-42e7-97cd-6463d5d46a15,Like,Electronics,455.32,10,393.06,63.57,Cash,Senior,Other,Toronto,Ms. Renee Young
e7b925e6-d430-43f9-91fc-b3dd492ded1a,4/6/2025,Canada,b4da41e5-1a20-4d37-8a61-60dde1bc2c06,Media,Clothing,355.78,1,313.43,45.18,Cash,Young,Male,Montreal,Peter Snyder
4972bd4f-2d2e-4a33-bd54-fd64e0127ff3,19/10/2025,Canada,7c3448f9-ee67-4579-951a-116e58e7b56b,Hand,Sports,10.31,8,6.75,1.82,Mobile Payment,Adult,Male,Montreal,Christopher Boyd
58fddae3-f568-4c1c-ae6b-974753cebd31,19/10/2025,Canada,4e1c5ed9-2942-4da5-bf12-91fa17e90321,Within,Toys,376.6,5,290.27,49.37,Mobile Payment,Senior,Male,Toronto,Angie Burke
63e33491-b2a6-4740-b2af-166dda0cc420,21/12/2025,Canada,c4bbcdd9-5b8f-4022-950d-1e0533b307ae,Who,Beauty,406.4,5,261.51,78.27,Mobile Payment,Adult,Other,Vancouver,Julie Williams
3d056fbd-5961-49ab-945e-40b58fd4dc14,9/8/2025,Canada,a301f3b0-5923-46d0-8a4f-897336481bd3,Learn,Beauty,49.66,4,31.21,8.32,Cash,Adult,Female,Montreal,James King
54cb2bdf-6222-4d5d-89e4-55f0327c6937,17/8/2025,Canada,391e7807-136d-4350-8920-9ac6d2ffa4ea,Forward,Sports,121.96,7,88.87,14.26,Mobile Payment,Senior,Female,Montreal,Michael Davidson
2ee48ef9-3b09-4a00-bcfc-9d5e0646bbb5,9/10/2025,Canada,1fe2b21d-4516-4ce1-999f-27c236ce67fa,Company,Sports,255.49,5,175.36,11.67,Mobile Payment,Young,Male,Montreal,Cynthia Chavez
4fa91ba4-cf30-49f9-8f1d-0ce02559f784,16/4/2025,Canada,45dfe621-0c2a-4531-9c0d-8c6545ad908d,Bill,Toys,289.24,4,231.98,47.94,Mobile Payment,Senior,Other,Montreal,Michelle Johnson
ac05a520-b6a1-455e-9cc5-49e5055fb11e,11/12/2025,Canada,5517b92b-7da4-472f-a50b-b3b913babca3,Among,Sports,413.81,8,281.48,72.29,Mobile Payment,Young,Male,Toronto,Dr. Linda Burton MD
e46873ca-7142-4490-a279-fa44bc7ab4c2,10/11/2025,Canada,acf9cec4-8d5f-41b5-9a70-4bb05d78d494,Here,Sports,377.79,9,318.42,61.93,Credit Card,Senior,Female,Toronto,Matthew Robinson
4776b8c3-50b6-4e1f-89d3-e3da8b1888e9,11/10/2025,Canada,768d1f75-453f-4db1-94a4-f0d7afefd106,Check,Beauty,209.99,6,130.02,15.29,Credit Card,Senior,Other,Vancouver,Jonathan Garrison
ec88b258-f230-4d1a-8e33-a34a188802a6,24/4/2025,Canada,7557d0df-0608-40bb-8c7b-4f27b6b084d3,Information,Electronics,368.78,8,292.11,6.51,Credit Card,Adult,Female,Vancouver,Michael Baker
7d87656f-2ee9-41c3-bd38-35d44e93de3e,19/10/2025,Canada,d360554c-345b-4dfe-bb26-8a0d02d62bc7,Military,Toys,172.23,9,114.62,16.02,Mobile Payment,Young,Other,Vancouver,Christine Hill
5ac6af87-8670-419c-8c6f-ec2a3de16c18,7/7/2025,Canada,8d6c6d91-7d9e-4dd9-b52a-de3214c17b86,Wide,Electronics,320.97,3,282.1,21.99,Credit Card,Young,Female,Toronto,Dennis Richardson
2970a4ee-08a1-414a-99cb-a660aca1b87b,17/5/2025,Canada,24b5e3ad-c226-48d1-b849-0e6fc65b2f78,Kind,Home & Kitchen,435.32,6,377.67,56.51,Credit Card,Adult,Other,Montreal,Manuel Johnson
ef478496-a1b0-4303-aed0-e8a0c5d2d3e1,16/4/2025,Canada,ff4fda5f-6ba3-4dd0-9fb5-9e2f40753b8b,Cause,Electronics,445.88,2,349.25,69.58,Cash,Adult,Male,Vancouver,Joseph Smith
95d38357-f324-4203-9882-21cd5c0d8541,15/6/2025,Canada,69926bcb-a06c-46d7-95c3-f2d61af723e3,Get,Toys,127.67,4,85.08,3.72,Cash,Senior,Other,Toronto,Jeremy Smith
